 Number of Inputs | Biggest Input   | Transaction Value | Transaction Fee | Transaction ID 
 1                | 48416.2934973   | 48416.2934973     | 0               | 8f971a029e20a9f43fafe510a900b39f880711d0ab108439f6ee7086acc88499 
 1                | 48418.0439973   | 48418.0439973     | 0.0005          | 09eac74aba2192e552fd0d0058d6cade504822d2c4580d2fce40ada27c6f3759 
 1                | 48438.0444973   | 48438.0444973     | 0.0005          | fc92f0def4badf4cb65fd5755da4133b6d028ae586079c0328e356e3ff4038ad 
 1                | 48447.5449973   | 48447.5449973     | 0.0005          | 2fa53f4a5d1f0405067337281758597c5a9fdea602b99440153860157133b771 
 1                | 48451.3254973   | 48451.3254973     | 0.0005          | 2b298b76ef0f686c62550b50b3c9cc4e43705eefd28db5b3ce57151f88c8336b 
 1                | 48459.1172973   | 48459.1172973     | 0.0005          | e4ad24c0a52f8ac1793a39ad20c3c6a3d8d477795738b888b8238715ba4435fd 
 1                | 48469.9978973   | 48469.9978973     | 0.0005          | 31e29afaacb62336444ca9c62d72a13f976cf093ce40294bfcff6c7d0a7ba210 
 1                | 48472.4783973   | 48472.4783973     | 0.0005          | 857240393be05852d84acedc50aacbe82b58732ed915fe5492f94289f377ee67 
 1                | 48475.5379973   | 48475.5379973     | 0.0005          | 7d43305fa24db09568c5b98289c4f1f0ec97810e68c610b864fc7706c2cdb1b6 
 1                | 48480.1412773   | 48480.1412773     | 0.0005          | 29044580e8e05100abfc6a2dfbb2d7e6c426647d7faf6834fe95c2c36ff351b5 
 1                | 48483.8839773   | 48483.8839773     | 0.0005          | 1c461bd2239aec8554a04ad248ecc5b574f25223443ae4ada2012f3c4517a70b 
 1                | 48488.8839773   | 48488.8839773     | 0               | 404340b5847684208307a6b900b2755ecd75b1b5de8284d5c5308fafd84119a1 
 1                | 48488.9631773   | 48488.9631773     | 0.0005          | ee63fb463256ef7f8d033a0a904438b7c2a7424d64956102cdd18e8d99ee1de7 
 1                | 48489.0735773   | 48489.0735773     | 0.0005          | 53c48835d827480c2180e1f61c1d03e520abd6b48801bb8ae0ec340b519cf323 
 1                | 48489.1049773   | 48489.1049773     | 0.0005          | 67728cd7e6765d0bc2bd4970f6576a54b7473427cd8217bf7b5e58d820009829 
 1                | 48489.15197     | 48489.15197       | 0.0005          | 227afb9de9ff8c32d98cb3b5f79af9ec1150d8dc0daee88c6a51c958edd20333 
 1                | 48489.40247     | 48489.40247       | 0.0005          | ac72a1803339ec134fcc06987b4bf9a34043f2493f07391c1d830bb3293d0758 
 1                | 48598.40297     | 48598.40297       | 0.0005          | 076004cf52886e9bdedcfcae14e7ee4e15642b583d17dd5b9039c7b50f5dc790 
 1                | 48603.30297     | 48603.30297       | 0               | efb664e28767b76f16845406cb4f2664a4336e23537fcd6de5d421916d803976 
 1                | 48612.30347     | 48612.30347       | 0.0005          | d3a59ca001426c69413c5df26a3137910e6baada19590dcf94390c31cef903c0 
 1                | 48619.45396     | 48619.45396       | 0.0005          | c5c281544c77b26f238d9f3a501d0dff9bdf57efb0b796735349e4e8ae2cf8fa 
 1                | 48835.71446     | 48835.71446       | 0.0005          | 60baab751925885d49f327500f8e1b72915e9038c5924ac3919813032fa4b16c 
 1                | 48895.48496     | 48895.48496       | 0.0005          | 2821608c74563076262e6aefb465df41179462419687e42cd84662ce089b3e79 
 1                | 48904.47546     | 48904.47546       | 0.0005          | 57f0cfb4c4e9b6348dc74f75090a81ea19432cc6a1a6174f2fa4327bace07b33 
 1                | 48905.72236     | 48905.72236       | 0.0005          | e167c25765303ca2e9d444bd97b4c8131929751a50887ac86e91918b6fd20357 
 1                | 48910.48952     | 48910.48952       | 0.0005          | 0f92243ec0b890daa807967c8444a0823afff535e5087d4fdde058f17bda178e 
 1                | 49006.49002     | 49006.49002       | 0.0005          | d661fd87d2d4b437f23574cb7af8676cd3ca519cfa3979d630cf51f5da181c30 
 1                | 49009.10587     | 49009.10587       | 0               | ef0b36a45be279df76295637c6d685a285f2cc09ee62c28e8cfe3772d1f1cc93 
 1                | 49109.10587     | 49109.10587       | 0               | 5003342e7602fa9b7b279a684a76284dc95ca14d4b13aaec322830697c2acdac 
 1                | 49113.22918     | 49113.22918       | 0.0005          | dcff6a1a743506c303935f29ee5b2dd65dd7850a7d48eb175b1effa99858dd21 
 1                | 49114.26968     | 49114.26968       | 0.0005          | d616f970aa361710ff9e389d4a2a936808e727ad150f436fef68de32fc5eda5e 
 1                | 49125.60018     | 49125.60018       | 0.0005          | 1722add61e052d3bd0ea44e8276f91875cf51222f6d1632bf19a886cafffccd5 
 1                | 49165.60068     | 49165.60068       | 0.0005          | fecc5cf05bddd8e014b401623a7e1916eed1024231ce0cb81ae40c7f35a0f7ee 
 1                | 49169.04583     | 49169.04583       | 0.0005          | fcd1c5e7d2804d3ad37609423045a756d029127cc18fd82e4e9e96ae5d8c33c4 
 1                | 49178.2508      | 49178.2508        | 0.0005          | 739c44e1b91f6b9d9e554e9622cda3bb6c2eaa52719dedf046c52e422e888046 
 1                | 49233.2513      | 49233.2513        | 0.0005          | 0ba680676f7c18d0370e930abc5e7b2ad6a6a45206538d17c4dd189d186c69f3 
 1                | 49273.2518      | 49273.2518        | 0.0005          | 2cc40bd74b419d7ba021f323b3f19f140d1571fed5b7bb47faf1d511992691a9 
 1                | 49278.80818     | 49278.80818       | 0.0005          | b340a943f4e1e954f96ebeb6fd68954b0be71175c2df35d077b55c0c36880fa7 
 1                | 49293.80868     | 49293.80868       | 0.0005          | 720324760924a5151f45e6eaae20f8acd593f64edf7d9b588ec33642c7691132 
 1                | 49307.94868     | 49307.94868       | 0               | 5ce77c33355b9358b8a4e7df38cfcab771884f30e66d55f40da1748923d8b9ff 
 1                | 49313.40896     | 49313.40896       | 0               | 81680392943b94f2ba7019a29d13d61aecf35da55d432c6c6c296448663adb55 
 1                | 49313.56749     | 49313.56749       | 0               | b36a386dd76aa1456fc52255be3d6d0e812b1477c44e461474951604c767f08e 
 1                | 49701.56749     | 49701.56749       | 0               | bddc9ea6e0f4f14072ac8b407495bd4950d74b28f3e3d3f37547cd1e4edc5056 
 1                | 49703.95749     | 49703.95749       | 0               | 413a39f06e2eda1133a390ab5fd3a72c96fcd3fc4762d6ea899d7357eddecb85 
 1                | 49705.1573      | 49705.1573        | 0               | d926cfa481c7d3161094896de4d6eb0162edb704767ed7ee0c4c0ffd8d95351b 
 1                | 49986.1573      | 49986.1573        | 0               | fa6513320742bd4e88272d66a68e35a2a9483499ba49d639eee354ffc4832b2b 
 1                | 49999.484       | 49999.484         | 0               | 11946cf17ec9faf351fd453b9ff13f072b1525aabef330a9b1d356cf866dd589 
 1                | 50000           | 50000             | 0               | c9cfbabe802603c06c6bf6d983de065502cbd2d5b4a50d1647669b7eca7c6f62 
 1                | 158336.30131091 | 158336.30131091   | 0               | de4ee3f14183801bce2b54801421a45822c4a60238898d8e8d10af777809caef 
 175              | 10000           | 158336.31731091   | 0.016           | ed2efa807c4d33a0ca6d15aab5e608ac624a30039965b508063c8baf9d9e8ecc 
 246              | 423.98195       | 10000.0325167     | 0.0225          | c319770075c1de93792fa565316dbb0fe0f2c8b4ba827802d504a913ed78462c 
 2                | 423.93509       | 423.98195         | 0               | 67f51cdb9ae36db329dbbaba842d87e416a46c0a39d2f1388e0706ff9929a8f7 
 4                | 800             | 856.78849472      | 0               | a5d7ed689e061b798425bee45424dc6704f230a5218b2abcffe6cdaf2c2be736 
 3                | 339             | 801.14467         | 0               | c7cdf414bb01fa75269ad6d7805ddffd748489a4cc1d57477bfa74a0a622f6d6 
 1                | 364             | 364               | 0               | df26f4264aef6686901f95b10b4ce998d87051985aaabbf20df0f2ef5584941b 
 1                | 400             | 400               | 0               | 66b8c9fadf0960c026147499f69a9ce639a45a58d2b23db0dc924589f1dd9688 
 1                | 500             | 500               | 0               | 580f6027c4b3a671adb83bf479c640d532c524f4b498b829bf94520fcec238da 
 11               | 50              | 500.02            | 0               | 5445a575d2e5d3275a115dee7d0a5cd4c8eb50e09db1b4f750ad32d4c3d72e04 
 1                | 50              | 50                | 0               | 4cd11e6379238d881540692f734ef57256083efb3d4a9bea1cf193ae88f9411e 
 1                | coinbase        | 50                | 0               | 1ea14701327cb44d7126f73a8bd6177fc1b52dec4ca0943913fb9406c6a3e286 
